arm	recovery_seed	parameter	conditional_noise_variance_fraction	conditional_mean_bulk_ess	recovered_bulk_ess	conditional_mean_mean_ess	recovered_mean_ess	conditional_mean_mcse	recovered_mcse	predicted_recovered_mcse	recovered_mean	conditional_mean	posterior_sd_from_total_variance
centered_total	101	deviation_intercept[705]	0.992368718020239	2179.661531451663	2022.143541577822	2180.6440963090404	2021.0158256458142	1.0108475853346022	12.328598429602117	12.078889446388176	-1359.480240829444	-1353.2334487937362	540.3551840903856
centered_total	101	deviation_intercept[706]	0.9922412383617938	2171.622005196935	2034.948737763786	2167.7876165459543	2032.8360969357773	1.0223393055464638	12.293292150392402	12.079856583294195	32.56123727077247	38.80802930647967	540.3898944406931
centered_total	101	deviation_intercept[707]	0.9908736032188781	3024.9706059249047	2021.8158347023705	3009.1872537845943	2020.0740628467427	0.9417416802109764	12.329474897749058	12.073302564316753	-95.90271733359799	-89.65592529789079	540.7626974736701
centered_total	101	deviation_intercept[708]	0.9906224579493477	2786.1906757731545	2039.8031740334739	2802.1441651325804	2039.316976290343	0.9893752526071274	12.323315273845264	12.0771114430464	-459.002526807149	-452.7557347714418	540.8312409362584
centered_total	101	deviation_intercept[709]	0.9884401215705653	1689.9533987984355	2023.4247618290829	1684.3237019364885	2020.4705708653216	1.4184189535902156	12.371587530888501	12.119804855904027	-1152.0535944337923	-1145.8068023980852	541.4279513053318
centered_total	101	deviation_intercept[710]	0.9864159184454098	2377.6354022977966	2001.457861014746	2363.4349126060924	1998.3498844619817	1.2993589314970255	12.38657240442277	12.106448325175801	172.26631893409908	178.5131109698063	541.9831929927466
centered_total	101	deviation_intercept[711]	0.9859702709648567	2281.5839948064695	2008.042020150427	2279.218970165677	2003.7240240294668	1.3449791791297123	12.445925107368858	12.111429577452173	-1742.7111735166088	-1736.4643814809015	542.1056643111712
centered_total	101	deviation_intercept[712]	0.9823761634311157	2264.8243749214294	2058.1423967608803	2271.1339332736857	2055.8760365245275	1.5128846013944	12.330842549964629	12.131223237350271	1080.571017874495	1086.8178099102029	543.0964289962045
centered_total	101	deviation_intercept[713]	0.9804666560626089	2372.8345612684557	2040.8673323120504	2394.1210191152963	2039.5871098032226	1.5527970227471841	12.312405826136827	12.13626532386069	3880.5222436422064	3886.7690356779126	543.6250253501627
centered_total	101	deviation_intercept[714]	0.9799664393929823	2534.1725682538545	2055.5870311306244	2529.3004766785393	2054.4846359246067	1.5303441687946764	12.31861781639192	12.133412986140987	137.35494297075044	143.60173500645763	543.7637523495905
centered_total	101	deviation_intercept[715]	0.9738419700914623	3060.121587484711	2063.9027414445272	3058.386997122624	2061.202469027184	1.5952468956918855	12.357098418910342	12.141769643487127	906.5004849227197	912.7472769584269	545.4709311948515
centered_total	101	deviation_intercept[716]	0.9512684936322741	2671.9822213159	2003.0180783839605	2668.320856767253	1999.2016192691467	2.358577718780595	12.570989868156646	12.265424830507062	756.8396693110958	763.086461346803	551.9049621009635
centered_total	101	deviation_intercept[717]	0.9662600338245908	2820.7645546751824	2017.7230776152437	2778.649900175714	2016.0481116163376	1.9082015881911463	12.51559354702962	12.186836780660768	1476.1250176933659	1482.371809729073	547.6068182404314
centered_total	101	deviation_intercept[718]	0.9616804082159167	2582.045055677062	2062.6389549224427	2558.657705704186	2059.043178960184	2.1242460178794387	12.322000340286529	12.222527503007205	1301.7980056785352	1308.0447977142426	548.9091509232467
centered_total	101	deviation_intercept[719]	0.9603955840945799	2067.000321324951	2015.8293520357593	2069.7878401820767	2005.710095011915	2.4027006657678873	12.502495032548234	12.273985819878249	4679.820174737835	4686.066966773544	549.2761955109893
centered_total	101	deviation_intercept[720]	0.954259342260776	2336.9162637539594	2013.1781517631748	2288.468154989501	2010.2949940670599	2.463550169740008	12.525317164383416	12.286042359365236	3291.4737393265095	3297.7205313622176	551.0393904798791
centered_total	101	deviation_load[701]	0.41248780603313784	2394.6288627354484	2273.865449631195	2384.44013146809	2272.6770151167275	0.3498525959591782	0.46809755894772775	0.4741823882560026	-23.637764864016397	-23.317074945681938	22.287936905467213
centered_total	101	deviation_load[702]	0.5882579804246401	2525.5872468360044	2006.9935632476513	2530.0985443382506	2010.5360201019762	0.23808683944267423	0.42451599456133476	0.39892034486673167	-36.543695295892626	-36.22300537755815	18.66343218618122
centered_total	101	deviation_load[703]	0.5373386122173679	2688.8192945380924	2416.221923002302	2699.4191735125714	2403.7104341042445	0.2556512179949528	0.408180500984219	0.4096457539082924	-38.411226274530534	-38.09053635619606	19.52771383650316
centered_total	101	deviation_load[704]	0.49768540895540303	2264.860655783095	2150.580959373125	2241.557181405404	2142.223748308209	0.30374627345211225	0.4379843837043068	0.4412639766271837	10.717596411483656	11.038286329818119	20.29074405160115
centered_total	101	deviation_load[705]	0.46444760331287105	1915.5671335118684	1874.2606967076647	1891.8816931453591	1873.4083259515112	0.35339553658020334	0.49104748443802615	0.4768023738485372	-21.114092019692762	-20.793402101358296	21.00424443990099
centered_total	101	deviation_load[706]	0.4546451541943169	2094.9616161708996	2283.365903218528	2101.887419616394	2271.7927989923614	0.34195897482372195	0.4468824957482938	0.4683887689679176	-6.819955305735408	-6.499265387400948	21.229469588868728
centered_total	101	deviation_load[707]	0.42099689654002	3221.855148257425	2667.883525775183	3194.5602446616367	2666.4542361153563	0.29700987166328136	0.42748723354213597	0.4366542823541632	-1.314421251680421	-0.9937313333459599	22.0615478595304
centered_total	101	deviation_load[708]	0.415135895794806	2545.3527714198526	2328.342868724737	2541.9362382600416	2339.2793236458056	0.3369965390329829	0.4668290392298129	0.4647781898422076	-25.11017564279774	-24.78948572446328	22.21673747392361
centered_total	101	deviation_load[709]	0.3594299580644459	1896.8108361082382	2351.958376061492	1902.6165182363693	2350.4382825935904	0.4381027418584098	0.4932502350053784	0.5425735994836525	-44.1279261572711	-43.807236238936646	23.87636947516505
centered_total	101	deviation_load[710]	0.3259499268497645	2307.4267078583157	2516.7397610671615	2299.419563207448	2525.7358578837357	0.4292763394629671	0.5012688963172324	0.5354720105248406	-73.53850780381653	-73.21781788548208	25.072635261668285
centered_total	101	deviation_load[711]	0.3266110246371681	2322.128940918176	2259.872381002869	2325.0339846345355	2256.519671286325	0.4262637047106955	0.5357207801882522	0.5330598881800032	13.13249631016636	13.45318622850082	25.0472474783428
centered_total	101	deviation_load[712]	0.26267382345162993	1882.1382100154976	1870.5037614771825	1905.7136510498112	1912.269553308005	0.5493739126235524	0.64251224403467	0.6358174221457769	116.0270540694612	116.34774398779567	27.9297487588777
centered_total	101	deviation_load[713]	0.2660386728782068	3033.37799487021	2640.6923471164546	3062.768219443429	2640.9404649517764	0.4296180931239301	0.5518537235991262	0.5357460259976105	-14.189655921960474	-13.868966003626014	27.752559377926946
centered_total	101	deviation_load[714]	0.2528707783976713	2577.736515203321	2383.129790015314	2566.1626598309454	2373.8171483175693	0.48571540176141303	0.583174969202844	0.5816971290465867	-2.986106670160279	-2.6654167518258167	28.465977658493493
centered_total	101	deviation_load[715]	0.2095740126916307	2998.2713353894846	2698.2900600443795	2979.7688436069902	2706.430845143302	0.5092675804086912	0.6102435064871449	0.6015027571741572	-42.11030378979508	-41.789613871460624	31.268475844693143
centered_total	101	deviation_load[716]	0.13318735513818933	2545.6332875369776	2346.953520972744	2534.6212138496985	2341.6602015076096	0.7253540092205565	0.8141572037493935	0.7928370180088248	-34.57775686325102	-34.25706694491656	39.2232819253684
centered_total	101	deviation_load[717]	0.1575788055421939	2987.414095712048	2741.5743825910017	2966.1308645932663	2710.697751450781	0.607709482703554	0.6954525105384286	0.6868499936671847	92.84873325281366	93.16942317114813	36.060066624400164
centered_total	101	deviation_load[718]	0.14981695811282042	2287.437253415367	2291.883117243565	2269.34465044021	2283.2358536264187	0.715815221753234	0.7731092955694955	0.7841195891740124	112.10427529980335	112.4249652181378	36.982387041819294
centered_total	101	deviation_load[719]	0.15023793273889047	2190.5380467019722	2156.7314604905664	2188.7611658368155	2147.6396174112565	0.7276710721477415	0.8031664305530778	0.7949574124904013	-31.054213138499456	-30.733523220165004	36.930537393660785
centered_total	101	deviation_load[720]	0.1366474949841481	2097.708369285294	2168.8262040415225	2070.318541040749	2131.747247489988	0.7907698100886601	0.8375455968331913	0.8530937761937113	44.192395314723036	44.5130852330575	38.723498725360265
centered_total	101	population_intercept_at_load0	0.9988033756534723	2254.786064585743	2014.399593225269	2246.1177365031263	2014.6901660223464	0.3931321063455067	12.299833737492404	12.042936115014916	5478.8187845373195	5472.571992501612	538.6117885258559
centered_total	101	log_sigma_intercept_at_subject0	0.0	3317.4692627562977	3317.4692627562977	3313.6097751105794	3313.6097751105794	0.03363334208752098	0.03363334208752098	0.03363334208752098	-49.54013812095642	-49.54013812095642	1.936068441626708
centered_total	102	population_intercept_at_mean_load	0.9996225554009212	2487.431010906602	2071.749222837448	2479.687271029064	2069.6201522184783	0.21043327323066527	11.918183171092748	12.060224874523353	5631.838873729465	5619.072602420179	539.3693443623026
centered_total	102	population_load	0.8446256514354386	2177.5565203631763	2033.6624203392466	2147.96053619976	2029.7097211862454	0.13247069195968236	0.3430724707680237	0.3464110025115649	57.94938863113816	58.737332895189084	15.575546489868143
centered_total	102	log_tau_intercept	0.0	2491.1529243351583	2491.1529243351583	2416.5803763402437	2416.5803763402437	0.0032208151012916614	0.0032208151012916614	0.0032208151012916614	7.81087556930598	7.81087556930598	0.15833116818788753
