index	centeredness	loss	admissible
6	0.18	-0.9315424185221118	true
6	0.19	-0.9247882625708391	true
6	0.2	-0.9173509776115474	true
6	0.21	-0.9092180299873118	true
6	0.22	-0.9003769250894776	true
6	0.23	-0.890815387016697	true
6	0.24	-0.880521583819637	true
6	0.25	-0.8694844041223906	true
6	0.26	-0.8576937903904192	true
6	0.27	-0.8451411330885621	true
6	0.28	-0.8318197283186565	true
6	0.29	-0.8177252991290058	true
6	0.3	-0.8028565774560917	true
6	0.31	-0.7872159395486322	true
6	0.32	-0.7708100827665141	true
6	0.33	-0.7536507259781897	true
6	0.34	-0.7357553096689439	true
6	0.35	-0.717147665740081	true
6	0.36	-0.6978586214019846	true
6	0.37	-0.6779264972511296	true
6	0.38	-0.657397457359349	true
6	0.39	-0.6363256697677894	true
6	0.4	-0.6147732398101374	true
6	0.41	-0.5928098865618907	true
6	0.42	-0.5705123443959959	true
6	0.43	-0.5479634865974593	true
6	0.44	-0.5252511852082651	true
6	0.45	-0.5024669392428134	true
6	0.46	-0.47970432034356036	true
6	0.47	-0.4570572989941243	true
6	0.48	-0.4346185239552511	true
6	0.49	-0.4124776315073361	true
6	0.5	-0.39071965891681837	true
6	0.51	-0.36942362858735106	true
6	0.52	-0.34866135659634184	true
6	0.53	-0.3284965232571915	true
6	0.54	-0.30898402575913847	true
6	0.55	-0.2901696155894976	true
6	0.56	-0.2720898078659906	true
6	0.57	-0.2547720370217158	true
6	0.58	-0.23823502413010156	true
6	0.59	-0.22248931569560995	true
6	0.6	-0.20753795173265485	true
6	0.61	-0.1933772218903535	true
6	0.62	-0.17999747157481777	true
6	0.63	-0.1673839247486221	true
6	0.64	-0.1555174956667175	true
6	0.65	-0.14437556765860884	true
6	0.66	-0.13393272273793813	true
6	0.67	-0.12416141099837842	true
6	0.68	-0.11503255324933193	true
6	0.69	-0.10651607407044748	true
6	0.7	-0.09858136541357689	true
6	0.71	-0.09119768310245045	true
6	0.72	-0.08433448015551562	true
6	0.73	-0.07796168188401112	true
6	0.74	-0.07204990829721913	true
6	0.75	-0.06657064957704369	true
6	0.76	-0.06149640035188724	true
6	0.77	-0.056800758280103204	true
6	0.78	-0.05245849210789987	true
6	0.79	-0.04844558394466202	true
6	0.8	-0.04473925003815874	true
6	0.81	-0.04131794386112125	true
6	0.82	-0.03816134485924513	true
6	0.83	-0.035250335772315254	true
6	0.84	-0.032566971033336986	true
6	0.85	-0.030094438379904324	true
6	0.86	-0.027817015479367237	true
6	0.87	-0.02572002307451548	true
6	0.88	-0.023789775897962905	true
6	0.89	-0.022013532378854117	true
6	0.9	-0.020379443972091	true
6	0.91	-0.01887650477495369	true
6	0.92	-0.017494501955697322	true
6	0.93	-0.01622396740047512	true
6	0.94	-0.015056130885977598	true
6	0.95	-0.013982875002911687	true
6	0.96	-0.012996691987548796	true
6	0.97	-0.012090642562964823	true
6	0.98	-0.011258316846439763	true
6	0.99	-0.010493797343169775	true
6	1.0	-0.009791624017568232	true
7	0.0	-0.9663338249797868	true
7	0.01	-0.9696093757259113	true
7	0.02	-0.9723383612985022	true
7	0.03	-0.9745146606352141	true
7	0.04	-0.976132138158905	true
7	0.05	-0.9771846462858828	true
7	0.06	-0.9776660296973977	true
7	0.07	-0.9775701316528987	true
7	0.08	-0.9768908027055587	true
7	0.09	-0.9756219122674115	true
7	0.1	-0.9737573635630026	true
7	0.11	-0.9712911126063891	true
