prior	arm	qoi	bulk_ess	mcse	mean	sd
Gaussian	Post-hoc gradient / WHMC	total_load[720]	2493.1295349560974	0.783318919904533	102.50684781570736	39.01289748721823
Gaussian	Historical broken online / WHMC	population_intercept_at_mean_load	81.3475095945313	739.7243271748229	8042.15705189963	5986.682253454944
Gaussian	Historical broken online / WHMC	population_load	10.011776850041146	1212.4468099822907	-160720.33025182987	9274.115794981379
Gaussian	Historical broken online / WHMC	log_tau_intercept	4.430154490487134	0.01101595058130798	4.543959790463179	0.07358947501566178
Gaussian	Historical broken online / WHMC	log_tau_load	4.430154490487134	0.001373179473489334	8.630202283066103	0.009928413485517738
Gaussian	Historical broken online / WHMC	log_sigma_intercept	4.430154490487134	0.002427206879467109	10.718445490214718	0.017983197153648642
Gaussian	Historical broken online / WHMC	log_sigma_subj_slope	4.430154490487134	0.0002545024641750854	0.32895469940664346	0.0017903328490446759
Gaussian	Historical broken online / WHMC	total_intercept[701]	4.430154490487134	1585.662783936701	194976.3172108163	9965.282940016112
Gaussian	Historical broken online / WHMC	total_intercept[702]	4.430154490487134	1325.0831945084863	152240.0204419576	8007.431157455401
Gaussian	Historical broken online / WHMC	total_intercept[703]	4.430154490487134	1823.8234852259197	268090.33469487657	12559.493254777877
Gaussian	Historical broken online / WHMC	total_intercept[704]	5.68395527439132	1399.1779993827085	390275.5053283236	13619.128451712082
Gaussian	Historical broken online / WHMC	total_intercept[705]	4.43212469941737	1770.133536654269	450906.30910603	6232.76730776379
Gaussian	Historical broken online / WHMC	total_intercept[706]	4.43204757880226	3103.186726289412	432521.69809443265	18567.1459961493
Gaussian	Historical broken online / WHMC	total_intercept[707]	4.430154490487134	4230.102325261532	419220.167081067	31864.78813196569
Gaussian	Historical broken online / WHMC	total_intercept[708]	4.430154490487134	3947.23755612973	412355.8029098356	29949.844045886915
Gaussian	Historical broken online / WHMC	total_intercept[709]	4.430154423550103	3888.1388293725718	410366.77402433514	29285.047795498416
Gaussian	Historical broken online / WHMC	total_intercept[710]	4.430154490487134	6145.107268435476	405181.9382332958	47031.797547419344
Gaussian	Historical broken online / WHMC	total_intercept[711]	4.583596161873519	3834.0633682266803	409587.64615207724	29121.857765854973
Gaussian	Historical broken online / WHMC	total_intercept[712]	5.290209553687126	3903.8190593453123	409120.8628338151	28832.91161414895
Gaussian	Historical broken online / WHMC	total_intercept[713]	4.430154490487134	4253.317060101494	370847.5228295566	32798.428199940194
Gaussian	Historical broken online / WHMC	total_intercept[714]	4.430214713702635	3873.7547773872157	409084.6354378771	28942.346567978573
Gaussian	Historical broken online / WHMC	total_intercept[715]	4.430154490487134	8488.752795496583	543400.3993301985	65092.51400395237
Gaussian	Historical broken online / WHMC	total_intercept[716]	4.430154490487134	1694.547398623954	318507.8817725761	12572.1556900811
Gaussian	Historical broken online / WHMC	total_intercept[717]	4.430154490487134	10237.371013680224	639215.5026059297	78736.42199664169
Gaussian	Historical broken online / WHMC	total_intercept[718]	4.430154490487134	5578.3213739526545	372343.23504219815	42666.43884036951
Gaussian	Historical broken online / WHMC	total_intercept[719]	4.430154490487134	12972.71165277299	703539.7369014425	101996.39129460909
Gaussian	Historical broken online / WHMC	total_intercept[720]	4.430154490487134	8217.635888856079	466342.141466774	64929.57619052288
Gaussian	Historical broken online / WHMC	total_load[701]	4.6550443286383265	0.22743282258239436	129.38440940843608	1.333403204764726
Gaussian	Historical broken online / WHMC	total_load[702]	8.120607107673187	0.1299903004602911	336.9333760388841	1.0621384671136436
Gaussian	Historical broken online / WHMC	total_load[703]	4.551008709111867	0.2762257099244431	-9.266081744737404	1.5532487562843453
Gaussian	Historical broken online / WHMC	total_load[704]	10.13215974706193	0.4759573695918084	23.49951551954267	3.4317810493660055
Gaussian	Historical broken online / WHMC	total_load[705]	4.429436961906255	0.7024781042019361	-173.82157656168914	4.589114454413928
Gaussian	Historical broken online / WHMC	total_load[706]	5.305403045042249	0.07918532530723806	90.18610444713416	0.7320147292210624
Gaussian	Historical broken online / WHMC	total_load[707]	4.656956837877232	3.5382996753723805	-1714.7251151709695	26.376626609182846
Gaussian	Historical broken online / WHMC	total_load[708]	7.095322809264236	0.13262022843405985	-1509.219905657649	0.5009270902517282
Gaussian	Historical broken online / WHMC	total_load[709]	4.430154490487134	284.32429557389656	-211316.5094583493	2088.7344909056756
Gaussian	Historical broken online / WHMC	total_load[710]	4.430154490487134	1613.4063785267429	-406832.4394588568	12314.534338055195
Gaussian	Historical broken online / WHMC	total_load[711]	4.430154490487134	666.3354467430316	-457807.0381787379	4907.545681542342
Gaussian	Historical broken online / WHMC	total_load[712]	4.703294080411704	5.281636944412038	-6572.952186647282	34.81309615866347
Gaussian	Historical broken online / WHMC	total_load[713]	4.430154490487134	1441.9208705962758	-935305.9633289783	10617.466094298308
Gaussian	Historical broken online / WHMC	total_load[714]	6.3818911325056575	0.10689455792478234	-455.98191427399837	0.9497041809234787
Gaussian	Historical broken online / WHMC	total_load[715]	8.057913052056902	0.40177732101330066	-180.51670465277186	1.8041481147874996
Gaussian	Historical broken online / WHMC	total_load[716]	4.485736438929848	1217.4752264059327	-161707.51196685343	6428.262216594847
Gaussian	Historical broken online / WHMC	total_load[717]	4.430119776478165	316.9011017162918	-218805.9371016652	2279.1796432087344
Gaussian	Historical broken online / WHMC	total_load[718]	4.82383735633101	51.50766148104983	-47698.253784090775	412.3013569138058
Gaussian	Historical broken online / WHMC	total_load[719]	4.442632055476109	206.75807511845895	-146589.90801129933	1373.1883052966236
Gaussian	Historical broken online / WHMC	total_load[720]	4.430154490487134	852.1200459735994	-571253.2318863249	6337.771482696269
Gaussian	Online position / WHMC	population_intercept_at_mean_load	2075.841121634374	12.279125968142088	5627.802492706162	558.8728910552234
Gaussian	Online position / WHMC	population_load	2118.4009528991155	0.3397793719204745	59.084586693314954	15.648112346053102
Gaussian	Online position / WHMC	log_tau_intercept	4292.7911941230395	0.0025758970769892693	7.808849172872479	0.1584657098435735
Gaussian	Online position / WHMC	log_tau_load	1852.2954197787692	0.005016408298318751	4.100318449112467	0.21600068647278664
Gaussian	Online position / WHMC	log_sigma_intercept	3973.575300940562	0.00023198573918474893	6.051499053480269	0.014646453431724302
Gaussian	Online position / WHMC	log_sigma_subj_slope	5109.964593435699	3.975014787489337e-5	0.07817919268974077	0.0028252606396063987
Gaussian	Online position / WHMC	total_intercept[701]	1849.7223607561825	1.2137638636523773	616.3681813945484	52.24548340652105
Gaussian	Online position / WHMC	total_intercept[702]	2519.5120681985377	0.7025982561375168	1552.5828311068506	35.35739688133145
Gaussian	Online position / WHMC	total_intercept[703]	2430.184033680352	0.7297110256963797	1834.7736726721066	35.87249195877679
Gaussian	Online position / WHMC	total_intercept[704]	1856.6536659398191	0.9715831502029738	4815.506257933552	41.85453206742261
Gaussian	Online position / WHMC	total_intercept[705]	2439.409546055257	0.9191681480501868	4120.124805500692	45.46394490770339
Gaussian	Online position / WHMC	total_intercept[706]	2398.205355828051	0.9334450494562612	5511.760644234509	45.57646203274403
Gaussian	Online position / WHMC	total_intercept[707]	2320.88191651847	1.0547116205291671	5382.165090435392	51.07708694360414
Gaussian	Online position / WHMC	total_intercept[708]	2439.4872908566194	1.0812535788264868	5019.969720774498	53.43875201458445
Gaussian	Online position / WHMC	total_intercept[709]	1513.5911113038767	1.5179535659258871	4326.28021514072	59.00414301495313
Gaussian	Online position / WHMC	total_intercept[710]	2062.9854478127763	1.354939910042259	5655.32372790161	61.45414750061325
Gaussian	Online position / WHMC	total_intercept[711]	2153.582203413978	1.462609836243393	3735.162979960559	67.94643154622848
Gaussian	Online position / WHMC	total_intercept[712]	2446.968119065229	1.5319317764916527	6562.5799965184315	75.82540019738974
Gaussian	Online position / WHMC	total_intercept[713]	2777.8477128722493	1.4360894973434557	9356.957190545152	75.56255583384647
Gaussian	Online position / WHMC	total_intercept[714]	3022.4382182218847	1.4658093137573345	5616.728275608403	80.96682971061684
Gaussian	Online position / WHMC	total_intercept[715]	2809.628091088077	1.6762642836039086	6385.5014550988935	88.62777818471467
Gaussian	Online position / WHMC	total_intercept[716]	2351.4902385812547	2.6467719631557354	6232.94687284706	128.22565782682221
Gaussian	Online position / WHMC	total_intercept[717]	2689.379313848205	2.044790311385064	6955.010648380103	106.0177760948501
Gaussian	Online position / WHMC	total_intercept[718]	2112.4709161622804	2.519154871534078	6779.538976636625	115.40472075920177
Gaussian	Online position / WHMC	total_intercept[719]	2557.141976776338	2.229335419678223	10153.68350853423	113.54842258330072
Gaussian	Online position / WHMC	total_intercept[720]	2830.6439977678815	2.2638794412972074	8774.433383835256	119.90423678296641
Gaussian	Online position / WHMC	total_load[701]	2206.1697361606307	0.37072123039889143	35.01146032195154	17.420021317065437
Gaussian	Online position / WHMC	total_load[702]	2574.933370636903	0.22809911498635568	23.07115568631712	11.556664986440618
Gaussian	Online position / WHMC	total_load[703]	2806.1926759739927	0.22522676131544545	20.958241123547058	11.9645653771726
Gaussian	Online position / WHMC	total_load[704]	1855.59649336355	0.31631953623950027	69.68859893565052	13.62101951912655
Gaussian	Online position / WHMC	total_load[705]	2350.7944730767226	0.31295578820828585	37.52088031261551	15.188741659619284
Gaussian	Online position / WHMC	total_load[706]	2348.093614954399	0.3106442066567322	52.6455553079043	14.966414591269295
Gaussian	Online position / WHMC	total_load[707]	2201.0728623040795	0.34662453573623664	57.613199905577986	16.276367746749294
Gaussian	Online position / WHMC	total_load[708]	2116.8789015982334	0.3703134139326586	33.558361932014535	17.037522767313888
Gaussian	Online position / WHMC	total_load[709]	1571.0627908168012	0.4801552731601111	15.614724295613062	18.986937082526627
Gaussian	Online position / WHMC	total_load[710]	2251.2439946075547	0.4282230153410358	-15.739472338669874	20.335466224316644
Gaussian	Online position / WHMC	total_load[711]	2145.0106540896295	0.465572629905353	72.8887314599703	21.55307676653937
Gaussian	Online position / WHMC	total_load[712]	2398.743905837064	0.5095075083219525	175.5270604498537	24.912453950849834
Gaussian	Online position / WHMC	total_load[713]	2549.5826375857055	0.4775070353777934	46.15607386627917	24.131006314680622
Gaussian	Online position / WHMC	total_load[714]	2863.9899516232254	0.4842893872209265	56.158010707597064	25.992821651492505
Gaussian	Online position / WHMC	total_load[715]	2912.6623900496093	0.5202723659939815	17.05194367259829	27.935295164901277
Gaussian	Online position / WHMC	total_load[716]	2190.9160510144734	0.8218064013878587	24.98823613600198	38.51731675988509
Gaussian	Online position / WHMC	total_load[717]	2474.0385603574914	0.6775516571856405	151.7246079375273	33.521800485391864
Gaussian	Online position / WHMC	total_load[718]	2075.413559397086	0.7979091128955229	170.2591161308122	36.07774102488191
Gaussian	Online position / WHMC	total_load[719]	2958.7449153289735	0.6386335277391251	28.84270551329171	34.777975489119996
Gaussian	Online position / WHMC	total_load[720]	3037.6903034376064	0.6612364668280634	102.42714793772922	36.54989578886643
Gaussian	Online gradient / WHMC	population_intercept_at_mean_load	2048.9241085875483	12.463152153184652	5629.952589349135	564.4704814674683
Gaussian	Online gradient / WHMC	population_load	2054.686843949797	0.3477994714616332	59.126249942152555	15.7847941728257
Gaussian	Online gradient / WHMC	log_tau_intercept	5127.31960076799	0.002326729316109411	7.818563980551478	0.16036185263437125
Gaussian	Online gradient / WHMC	log_tau_load	2066.372452246008	0.005023123791444354	4.1023557215480615	0.2279943023657553
Gaussian	Online gradient / WHMC	log_sigma_intercept	4885.232025246758	0.00022171488313355763	6.051551557294429	0.015420902328938153
Gaussian	Online gradient / WHMC	log_sigma_subj_slope	4555.382317021013	4.095001174256679e-5	0.0782354646565424	0.002749513715613178
Gaussian	Online gradient / WHMC	total_intercept[701]	1898.1096092410087	1.1949662164167612	612.5337086311379	52.176459137955895
Gaussian	Online gradient / WHMC	total_intercept[702]	2040.047468006288	0.7642940072665652	1554.4216221414538	34.43785525793849
Gaussian	Online gradient / WHMC	total_intercept[703]	1653.5830717221024	0.9010793424772819	1836.0111156204184	36.636204729459934
Gaussian	Online gradient / WHMC	total_intercept[704]	1997.7628244999744	0.9099224485640636	4815.541822720671	40.67327550237685
Gaussian	Online gradient / WHMC	total_intercept[705]	2747.6180489635185	0.8899158941261957	4119.296637591127	46.30614210814184
Gaussian	Online gradient / WHMC	total_intercept[706]	2220.6941787318783	0.9846809712608844	5511.334888851647	46.403773379642004
Gaussian	Online gradient / WHMC	total_intercept[707]	2016.5739863823044	1.094425993462129	5381.1652146721	49.23308610637743
Gaussian	Online gradient / WHMC	total_intercept[708]	1923.4564191701534	1.2196770570095417	5018.384679961303	53.62433072826529
Gaussian	Online gradient / WHMC	total_intercept[709]	1824.0273769234886	1.3743025068696755	4326.102690982254	58.70045712416108
Gaussian	Online gradient / WHMC	total_intercept[710]	1676.2860748270589	1.518538484077706	5654.032153484975	62.262813554116356
Gaussian	Online gradient / WHMC	total_intercept[711]	2317.9669778535117	1.380176127967292	3732.8461524749805	66.54750560484179
Gaussian	Online gradient / WHMC	total_intercept[712]	1852.8868628294927	1.758438599864919	6562.383014324115	75.75698475461927
Gaussian	Online gradient / WHMC	total_intercept[713]	2165.3602829926635	1.6911611022419357	9361.547842806958	78.68375292692187
Gaussian	Online gradient / WHMC	total_intercept[714]	2415.739225014382	1.6190031778815315	5618.291850195316	79.3932279300898
Gaussian	Online gradient / WHMC	total_intercept[715]	1944.899130430329	2.0271961618169145	6386.590814774968	89.3660538694978
Gaussian	Online gradient / WHMC	total_intercept[716]	1981.4830185207315	2.8023579826831657	6239.863196907511	124.42594266368317
Gaussian	Online gradient / WHMC	total_intercept[717]	1701.4890899533964	2.5332124708526025	6957.321158291835	104.18774585076591
Gaussian	Online gradient / WHMC	total_intercept[718]	1782.683251637113	2.749333985513216	6779.9535498308815	115.51549827612777
Gaussian	Online gradient / WHMC	total_intercept[719]	2513.9661941431286	2.3191648503604267	10156.33697980038	115.38260209963674
Gaussian	Online gradient / WHMC	total_intercept[720]	2356.0137625462553	2.604087973916904	8773.74324139136	125.91215711977678
Gaussian	Online gradient / WHMC	total_load[701]	2151.9603274961673	0.3748008922576252	36.10862559440195	17.36487146017741
Gaussian	Online gradient / WHMC	total_load[702]	2166.319964120345	0.24622993651943076	22.649501501356077	11.460989547853021
Gaussian	Online gradient / WHMC	total_load[703]	1681.3671298922757	0.2920440915495834	20.273573766234964	11.982388658066519
Gaussian	Online gradient / WHMC	total_load[704]	2163.0541768151634	0.2901465251824296	69.66640378074091	13.492035873814794
Gaussian	Online gradient / WHMC	total_load[705]	2539.037140437917	0.29992340922410904	37.672622762996994	15.089004360391646
Gaussian	Online gradient / WHMC	total_load[706]	2125.4457415650213	0.3259524643313348	52.843973577405606	15.035118974677554
Gaussian	Online gradient / WHMC	total_load[707]	1862.1335638334933	0.3731527106015001	58.24322067655751	16.114382357317105
Gaussian	Online gradient / WHMC	total_load[708]	1942.0707783591117	0.3936750781686491	34.10346728805984	17.35633186272308
Gaussian	Online gradient / WHMC	total_load[709]	1833.131975378584	0.44123387210533555	15.063332432997452	18.85181380384063
Gaussian	Online gradient / WHMC	total_load[710]	1670.5781926976138	0.49762717000352497	-14.980962470471372	20.34822998367241
Gaussian	Online gradient / WHMC	total_load[711]	2607.517089053855	0.41964286655341976	73.08717123755632	21.450504725810692
Gaussian	Online gradient / WHMC	total_load[712]	1683.5039032929	0.6143172700468449	175.01030592739448	25.215606241991928
Gaussian	Online gradient / WHMC	total_load[713]	2015.4619484416446	0.5592156403492887	44.4721319100638	25.100009137088346
Gaussian	Online gradient / WHMC	total_load[714]	2389.2811818490177	0.5197836498716962	55.917782384554656	25.409254193749025
Gaussian	Online gradient / WHMC	total_load[715]	1967.582081982416	0.6436216288558968	16.656091300787573	28.495196609638974
Gaussian	Online gradient / WHMC	total_load[716]	1926.2415357715142	0.8623916792616814	23.848430213236448	37.83114460122825
Gaussian	Online gradient / WHMC	total_load[717]	1638.9030352180619	0.8298231345747665	150.94500117754774	33.5585744326628
Gaussian	Online gradient / WHMC	total_load[718]	1569.1911004774988	0.9364976984269231	170.92972835392348	37.13404576968955
Gaussian	Online gradient / WHMC	total_load[719]	2353.8081077461843	0.7360664849832181	28.312953220636228	35.708772260317176
Gaussian	Online gradient / WHMC	total_load[720]	2467.330383319729	0.762612097054772	103.07471315673561	38.07748369503397
Student-t	brms NCP / Native Stan	population_intercept_at_mean_load	170.2980565072976	43.513262176850915	5598.152749834294	564.4218478208978
Student-t	brms NCP / Native Stan	population_load	401.42284325785033	0.7922137342931653	57.44481857847959	15.804721436124991
Student-t	brms NCP / Native Stan	log_tau_intercept	322.0528388715402	0.008615822342735838	7.8088917992383085	0.15497915134064214
Student-t	brms NCP / Native Stan	log_tau_load	513.9001301901803	0.009901510235389651	4.1002823078798025	0.22575244460595834
Student-t	brms NCP / Native Stan	log_sigma_intercept	2509.4283387581327	0.0002991330088587515	6.051822167617604	0.014981630092179295
Student-t	brms NCP / Native Stan	log_sigma_subj_slope	3953.827855092968	4.534684672562029e-5	0.07822335062400444	0.0028628279572059327
Student-t	brms NCP / Native Stan	total_intercept[701]	2700.1073463819594	1.0081331764962276	614.2834208120543	52.49980883639208
Student-t	brms NCP / Native Stan	total_intercept[702]	2512.422776706568	0.6758339004023817	1554.1019043221877	33.91553777230919
Student-t	brms NCP / Native Stan	total_intercept[703]	3115.242164133324	0.6529686598105826	1834.9066671244232	36.46377771984781
Student-t	brms NCP / Native Stan	total_intercept[704]	2730.7100734336236	0.7893330330913008	4816.939967319209	41.20558638870382
Student-t	brms NCP / Native Stan	total_intercept[705]	3146.0804739177192	0.8315045028748825	4119.062467739229	46.62987555321597
Student-t	brms NCP / Native Stan	total_intercept[706]	2561.9094782005523	0.9256861652724495	5511.314456722131	46.94024722642452
Student-t	brms NCP / Native Stan	total_intercept[707]	2469.9753162426937	0.9970172763917565	5385.121191054944	49.695581698690006
Student-t	brms NCP / Native Stan	total_intercept[708]	2475.136085445872	1.0816085427848343	5019.839445246314	53.633677229281425
Student-t	brms NCP / Native Stan	total_intercept[709]	2751.9349239953704	1.121000596886654	4324.007268137237	58.96892238832091
Student-t	brms NCP / Native Stan	total_intercept[710]	2660.052088539316	1.204903338382326	5656.074753123396	62.17672478460596
Student-t	brms NCP / Native Stan	total_intercept[711]	2640.8724449668757	1.2996652488762352	3732.8742842734428	66.73493066775345
Student-t	brms NCP / Native Stan	total_intercept[712]	2685.3067153387165	1.438388732831718	6561.744586196141	74.56788368105576
Student-t	brms NCP / Native Stan	total_intercept[713]	2010.0596600592437	1.7109523209917032	9358.058648476472	76.83249574446674
Student-t	brms NCP / Native Stan	total_intercept[714]	2276.855850506495	1.7109019668220726	5617.209449450707	81.64526220646384
Student-t	brms NCP / Native Stan	total_intercept[715]	2066.5662521155928	1.917348165631214	6386.191060921456	87.14391384519202
Student-t	brms NCP / Native Stan	total_intercept[716]	2065.119604989017	2.8278465327811517	6234.526707242123	128.32205199044395
Student-t	brms NCP / Native Stan	total_intercept[717]	2233.0604759607804	2.2553554368827164	6953.755921692118	106.90755606850249
Student-t	brms NCP / Native Stan	total_intercept[718]	1603.9964928735699	2.9055110081391486	6774.156251290822	116.58438746909684
Student-t	brms NCP / Native Stan	total_intercept[719]	2525.691966046216	2.3452812069576257	10160.368223102061	117.51402640174322
Student-t	brms NCP / Native Stan	total_intercept[720]	1776.9865524077222	2.9214829710608066	8771.451711116384	124.07910071096192
Student-t	brms NCP / Native Stan	total_load[701]	3229.016955523093	0.3070469943621317	36.48367995326074	17.346815478022503
Student-t	brms NCP / Native Stan	total_load[702]	3235.673696248896	0.1990593431459088	22.792456855977093	11.314742124655922
Student-t	brms NCP / Native Stan	total_load[703]	3731.4474040358737	0.20407756434603141	20.860692111822907	12.438153763873933
Student-t	brms NCP / Native Stan	total_load[704]	3585.504975148045	0.22898418254885333	69.59336018946873	13.63047941667326
Student-t	brms NCP / Native Stan	total_load[705]	4010.820720657887	0.24801030539335112	37.817804543007426	15.71402037084965
Student-t	brms NCP / Native Stan	total_load[706]	3752.1495645762666	0.25646726974354556	52.74970839515759	15.758167365892048
Student-t	brms NCP / Native Stan	total_load[707]	2804.861328718788	0.311178863185088	57.14490941074769	16.47743548356235
Student-t	brms NCP / Native Stan	total_load[708]	3043.917942895188	0.3165038148605611	33.12129820393665	17.385998100769207
Student-t	brms NCP / Native Stan	total_load[709]	3079.6570806182367	0.3409348492096192	15.414343286220099	18.920426138000902
Student-t	brms NCP / Native Stan	total_load[710]	3022.387576243674	0.37321249076473423	-15.855754712701128	20.510011195345903
Student-t	brms NCP / Native Stan	total_load[711]	2945.7218050535303	0.38776919583258446	73.30927510699662	21.028578939131915
Student-t	brms NCP / Native Stan	total_load[712]	2887.826103028058	0.447601434897976	175.47540229848843	24.119791988036592
Student-t	brms NCP / Native Stan	total_load[713]	2643.600375342495	0.4730523751290477	45.96242879938445	24.40706391872718
Student-t	brms NCP / Native Stan	total_load[714]	2294.245865545189	0.545777083738007	55.824063653860314	26.099837891344176
Student-t	brms NCP / Native Stan	total_load[715]	2306.0863154721305	0.5794663459134752	16.551870938998462	27.78574399337311
Student-t	brms NCP / Native Stan	total_load[716]	2120.8278415859854	0.813943648185094	25.003090911865236	37.53133153409329
Student-t	brms NCP / Native Stan	total_load[717]	2344.3718877168367	0.706983189475484	152.29346589364658	34.25088381664062
Student-t	brms NCP / Native Stan	total_load[718]	1547.4359398072306	0.9364347140908278	171.72729493494174	37.01020892599203
Student-t	brms NCP / Native Stan	total_load[719]	2670.164756742771	0.7347690325003795	27.72952432520402	37.986133784094555
Student-t	brms NCP / Native Stan	total_load[720]	2191.343784718901	0.8055155931078491	103.43890273673375	37.72149920660636
Student-t	brms NCP / WHMC	population_intercept_at_mean_load	129.53312271536436	42.432854236131895	5638.9910650738	486.8812387939936
Student-t	brms NCP / WHMC	population_load	536.4232174241685	0.661163712412412	58.46281568800384	15.287690381110272
Student-t	brms NCP / WHMC	log_tau_intercept	83.74104966131779	0.016702562396953863	7.831075042407582	0.15173640971586988
Student-t	brms NCP / WHMC	log_tau_load	436.0851940783442	0.010445885618230117	4.080487180951077	0.21810176843988532
Student-t	brms NCP / WHMC	log_sigma_intercept	3409.280964466746	0.00026085090707818245	6.051096673535706	0.015142444183436259
Student-t	brms NCP / WHMC	log_sigma_subj_slope	4888.062996665305	4.005211101166372e-5	0.07826013586507267	0.0028118754191019464
Student-t	brms NCP / WHMC	total_intercept[701]	2529.2385055555333	1.0679575641953152	614.5732989556934	53.57860914755959
Student-t	brms NCP / WHMC	total_intercept[702]	2631.7724027128734	0.6804879261099146	1554.9440048304018	34.88003573266693
Student-t	brms NCP / WHMC	total_intercept[703]	2508.867188871734	0.7359644994827689	1835.4698560925863	36.70314140903989
Student-t	brms NCP / WHMC	total_intercept[704]	2699.4020264551723	0.7800671329286977	4816.185550432952	40.765556422220676
Student-t	brms NCP / WHMC	total_intercept[705]	2341.5283628459597	0.9688245481641888	4118.830257909918	46.97822878188663
Student-t	brms NCP / WHMC	total_intercept[706]	2531.5163610120558	0.9153516099259954	5511.812933721297	46.027731625587236
Student-t	brms NCP / WHMC	total_intercept[707]	2225.06896478339	1.08460384209496	5383.8201614029385	50.87510285497479
Student-t	brms NCP / WHMC	total_intercept[708]	2540.3821023778933	1.040606171061999	5018.4233625304605	52.4512358812668
Student-t	brms NCP / WHMC	total_intercept[709]	2333.379206309299	1.177951247993284	4326.837461749792	57.09656191777569
Student-t	brms NCP / WHMC	total_intercept[710]	2559.7599118522194	1.274006411632612	5654.483962543418	64.51400826876824
Student-t	brms NCP / WHMC	total_intercept[711]	2196.7875203326385	1.4633409723764985	3736.017973558548	68.55503717261546
Student-t	brms NCP / WHMC	total_intercept[712]	2394.4036957736716	1.5346065146052768	6562.732218027392	75.40671242289686
Student-t	brms NCP / WHMC	total_intercept[713]	2022.3733908219094	1.6684957290082365	9356.553825404582	75.07836883862774
Student-t	brms NCP / WHMC	total_intercept[714]	2087.8499952277416	1.8098394157566398	5618.414462184912	82.44256454407873
Student-t	brms NCP / WHMC	total_intercept[715]	2484.0023948948274	1.8234094887124932	6382.6827870903535	90.97078886229787
Student-t	brms NCP / WHMC	total_intercept[716]	2195.5928781445114	2.6111244602361663	6236.166584081704	122.15185681154455
Student-t	brms NCP / WHMC	total_intercept[717]	2140.6300344857327	2.198445715257158	6955.482547641332	101.88931251884593
Student-t	brms NCP / WHMC	total_intercept[718]	1752.9382218884261	2.764499277003685	6779.9883230186615	115.83779541015417
Student-t	brms NCP / WHMC	total_intercept[719]	1956.381219867414	2.565469529822477	10158.354601890285	113.6507287555712
Student-t	brms NCP / WHMC	total_intercept[720]	2522.322675524044	2.396609103202354	8778.375854031183	119.3894218421853
Student-t	brms NCP / WHMC	total_load[701]	3156.7651227538104	0.32006977501933315	35.47627158161528	17.977666361506994
Student-t	brms NCP / WHMC	total_load[702]	3179.164228714625	0.2070513263911536	22.41945266527964	11.686235301268306
Student-t	brms NCP / WHMC	total_load[703]	2696.998444961252	0.23485049063680852	20.874903742891277	12.210744085060215
Student-t	brms NCP / WHMC	total_load[704]	3227.2570183703856	0.23793176992494075	69.70734139489836	13.547031070583529
Student-t	brms NCP / WHMC	total_load[705]	2605.2816491855633	0.3084475941957046	37.75490917321801	15.663882722853836
Student-t	brms NCP / WHMC	total_load[706]	2799.051919417603	0.27790526746549143	52.55514804665702	14.657575861427722
Student-t	brms NCP / WHMC	total_load[707]	2493.557301636299	0.33127956057065927	57.79146684326412	16.55367365118818
Student-t	brms NCP / WHMC	total_load[708]	2459.4296884524483	0.3432953262557168	34.06508870052508	17.07001494108186
Student-t	brms NCP / WHMC	total_load[709]	2471.2683797980435	0.3761650289153768	14.870958929950422	18.710703817263337
Student-t	brms NCP / WHMC	total_load[710]	2895.2617289626846	0.38425072213802125	-15.446349157095993	20.739777116955867
Student-t	brms NCP / WHMC	total_load[711]	2386.19919015822	0.4619217148620885	72.42372330387911	22.55087907009577
Student-t	brms NCP / WHMC	total_load[712]	2729.6621401545895	0.4663103032921422	174.4449426710939	24.415330198062573
Student-t	brms NCP / WHMC	total_load[713]	2292.600265326256	0.519143763551451	46.430432683548474	24.711112639708546
Student-t	brms NCP / WHMC	total_load[714]	2280.061015874836	0.5482240137939159	55.78871474578569	26.153608723273777
Student-t	brms NCP / WHMC	total_load[715]	2477.5087941782886	0.5695784195071185	16.90064048707781	28.34520361443429
Student-t	brms NCP / WHMC	total_load[716]	2482.932813765674	0.7535547010864694	24.693336291595326	37.54344876347463
Student-t	brms NCP / WHMC	total_load[717]	1832.9736717083347	0.7591590162293868	150.9737649597818	32.60079658594047
Student-t	brms NCP / WHMC	total_load[718]	1540.580216639195	0.9310754712684337	170.22711525630567	36.47786312556933
Student-t	brms NCP / WHMC	total_load[719]	1929.1083169958338	0.8279146964589776	27.425536949319007	36.394593370156166
Student-t	brms NCP / WHMC	total_load[720]	2338.323961902373	0.7648595147758829	100.72808241025007	36.97532511907968
Student-t	Totals NCP / WHMC	population_intercept_at_mean_load	2104.135987995591	12.104730685044606	5629.736844034135	555.5438173870197
Student-t	Totals NCP / WHMC	population_load	2072.9419797173973	0.34321584435657065	59.39016600174073	15.629786694692305
Student-t	Totals NCP / WHMC	log_tau_intercept	96.23366761153939	0.01504419246307368	7.80841151662559	0.1487902378733372
Student-t	Totals NCP / WHMC	log_tau_load	479.5805611042053	0.009789408362429324	4.114200848931364	0.21470431681313978
Student-t	Totals NCP / WHMC	log_sigma_intercept	2552.5210349493077	0.0003025550874056596	6.051467865673198	0.015248617233673404
Student-t	Totals NCP / WHMC	log_sigma_subj_slope	2428.477437618454	5.630648910889489e-5	0.07817775721679605	0.002768167203984304
Student-t	Totals NCP / WHMC	total_intercept[701]	2823.8137377571015	1.0115505105625204	614.6873621512467	53.6049670326755
Student-t	Totals NCP / WHMC	total_intercept[702]	3053.4069106406214	0.6249321632042298	1553.681163426199	34.46299916577936
