index	centeredness	loss	admissible
8	0.56	-0.6679648711655211	true
8	0.57	-0.6691881083125025	true
8	0.58	-0.6703693210941128	true
8	0.59	-0.6715082331901889	true
8	0.6	-0.6726045732143068	true
8	0.61	-0.6736580748747195	true
8	0.62	-0.6746684771336271	true
8	0.63	-0.6756355243645706	true
8	0.64	-0.6765589665077596	true
8	0.65	-0.6774385592231332	true
8	0.66	-0.6782740640409547	true
8	0.67	-0.6790652485097458	true
8	0.68	-0.6798118863413626	true
8	0.69	-0.680513757553018	true
8	0.7	-0.6811706486060605	true
8	0.71	-0.6817823525413177	true
8	0.72	-0.6823486691108136	true
8	0.73	-0.6828694049056839	true
8	0.74	-0.6833443734800996	true
8	0.75	-0.683773395471026	true
8	0.76	-0.6841562987136482	true
8	0.77	-0.6844929183522889	true
8	0.78	-0.6847830969466636	true
8	0.79	-0.6850266845733102	true
8	0.8	-0.6852235389220499	true
8	0.81	-0.6853735253873305	true
8	0.82	-0.6854765171543163	true
8	0.83	-0.6855323952795952	true
8	0.84	-0.6855410487663837	true
8	0.85	-0.6855023746341092	true
8	0.86	-0.6854162779822689	true
8	0.87	-0.6852826720484645	true
8	0.88	-0.6851014782605249	true
8	0.89	-0.6848726262826351	true
8	0.9	-0.6845960540554024	true
8	0.91	-0.6842717078297939	true
8	0.92	-0.6838995421948972	true
8	0.93	-0.6834795200994608	true
8	0.94	-0.6830116128671743	true
8	0.95	-0.6824958002056775	true
8	0.96	-0.6819320702092722	true
8	0.97	-0.68132041935534	true
8	0.98	-0.6806608524944735	true
8	0.99	-0.6799533828343295	true
8	1.0	-0.6791980319172414	true
9	0.0	-0.5861159063412341	true
9	0.01	-0.5877136855601496	true
9	0.02	-0.5892922570304227	true
9	0.03	-0.5908515148439955	true
9	0.04	-0.5923913533935808	true
9	0.05	-0.5939116673932929	true
9	0.06	-0.5954123518994274	true
9	0.07	-0.596893302331398	true
9	0.08	-0.5983544144928137	true
9	0.09	-0.5997955845926917	true
9	0.1	-0.601216709266798	true
9	0.11	-0.6026176855991094	true
9	0.12	-0.6039984111433859	true
9	0.13	-0.6053587839448472	true
9	0.14	-0.6066987025619439	true
9	0.15	-0.6080180660882151	true
9	0.16	-0.609316774174224	true
9	0.17	-0.61059472704956	true
9	0.18	-0.6118518255449011	true
9	0.19	-0.6130879711141259	true
9	0.2	-0.6143030658564628	true
9	0.21	-0.6154970125386725	true
9	0.22	-0.6166697146172477	true
9	0.23	-0.6178210762606242	true
9	0.24	-0.6189510023713899	true
9	0.25	-0.620059398608483	true
9	0.26	-0.62114617140937	true
9	0.27	-0.6222112280121892	true
9	0.28	-0.6232544764778511	true
9	0.29	-0.6242758257120871	true
9	0.3	-0.6252751854874277	true
9	0.31	-0.6262524664651099	true
9	0.32	-0.6272075802168928	true
9	0.33	-0.628140439246774	true
9	0.34	-0.6290509570125984	true
9	0.35	-0.6299390479475406	true
9	0.36	-0.6308046274814569	true
9	0.37	-0.63164761206209	true
9	0.38	-0.6324679191761167	true
9	0.39	-0.6332654673700276	true
9	0.4	-0.6340401762708266	true
9	0.41	-0.6347919666065359	true
9	0.42	-0.6355207602265002	true
9	0.43	-0.6362264801214734	true
9	0.44	-0.6369090504434785	true
9	0.45	-0.6375683965254284	true
9	0.46	-0.6382044449004965	true
9	0.47	-0.6388171233212265	true
9	0.48	-0.6394063607783651	true
9	0.49	-0.6399720875194148	true
9	0.5	-0.6405142350668876	true
9	0.51	-0.6410327362362507	true
9	0.52	-0.6415275251535564	true
9	0.53	-0.641998537272741	true
9	0.54	-0.6424457093925844	true
9	0.55	-0.6428689796733191	true
9	0.56	-0.6432682876528764	true
9	0.57	-0.6436435742627636	true
9	0.58	-0.6439947818435566	true
9	0.59	-0.6443218541600038	true
9	0.6	-0.6446247364157272	true
9	0.61	-0.644903375267512	true
9	0.62	-0.6451577188391763	true
9	0.63	-0.6453877167350136	true
9	0.64	-0.6455933200527934	true
9	0.65	-0.6457744813963187	true
9	0.66	-0.6459311548875265	true
9	0.67	-0.6460632961781252	true
9	0.68	-0.646170862460763	true
9	0.69	-0.6462538124797156	true
9	0.7	-0.6463121065410908	true
9	0.71	-0.6463457065225393	true
9	0.72	-0.6463545758824673	true
9	0.73	-0.6463386796687444	true
9	0.74	-0.6462979845269002	true
9	0.75	-0.6462324587078043	true
9	0.76	-0.6461420720748251	true
9	0.77	-0.6460267961104631	true
9	0.78	-0.6458866039224502	true
9	0.79	-0.6457214702493183	true
9	0.8	-0.6455313714654252	true
9	0.81	-0.6453162855854409	true
9	0.82	-0.6450761922682866	true
9	0.83	-0.6448110728205283	true
9	0.84	-0.6445209101992182	true
9	0.85	-0.6442056890141846	true
9	0.86	-0.6438653955297694	true
9	0.87	-0.6435000176660105	true
9	0.88	-0.6431095449992679	true
9	0.89	-0.6426939687622963	true
9	0.9	-0.6422532818437607	true
9	0.91	-0.6417874787871971	true
9	0.92	-0.6412965557894206	true
9	0.93	-0.6407805106983794	true
9	0.94	-0.6402393430104564	true
9	0.95	-0.6396730538672257	true
9	0.96	-0.639081646051658	true
9	0.97	-0.6384651239837825	true
9	0.98	-0.637823493715813	true
9	0.99	-0.6371567629267315	true
9	1.0	-0.636464940916337	true
10	0.0	-0.628029762635091	true
10	0.01	-0.6289874708023937	true
10	0.02	-0.6299265701704824	true
10	0.03	-0.6308469861456361	true
10	0.04	-0.6317486445512693	true
10	0.05	-0.6326314716407285	true
10	0.06	-0.6334953941100897	true
10	0.07	-0.634340339110955	true
10	0.08	-0.6351662342632393	true
10	0.09	-0.635973007667943	true
10	0.1	-0.6367605879199081	true
10	0.11	-0.6375289041205513	true
10	0.12	-0.6382778858905673	true
10	0.13	-0.6390074633825996	true
10	0.14	-0.6397175672938743	true
10	0.15	-0.6404081288787864	true
