panel	column	draw	log_group_sd	coordinate
1: region 6 intercept, rho=0.99	1. CP	1558	-0.6619173473600759	0.6240250270076256
1: region 6 intercept, rho=0.99	2. NCP	1558	-0.6619173473600759	1.2096759856894181
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1558	-0.6619173473600759	0.6278763296327527
1: region 6 intercept, rho=0.99	1. CP	1559	-0.23226338164067392	0.7505208490302141
1: region 6 intercept, rho=0.99	2. NCP	1559	-0.23226338164067392	0.9467459722815236
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1559	-0.23226338164067392	0.751820430554026
1: region 6 intercept, rho=0.99	1. CP	1560	-0.21063445046918983	0.7690739865669771
1: region 6 intercept, rho=0.99	2. NCP	1560	-0.21063445046918983	0.9493918547811446
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1560	-0.21063445046918983	0.7702728654882596
1: region 6 intercept, rho=0.99	1. CP	1561	-0.5757691261163069	0.7927511242631652
1: region 6 intercept, rho=0.99	2. NCP	1561	-0.5757691261163069	1.409906201943326
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1561	-0.5757691261163069	0.7969753522932751
1: region 6 intercept, rho=0.99	1. CP	1562	-0.4200375901155772	0.6993096285787151
1: region 6 intercept, rho=0.99	2. NCP	1562	-0.4200375901155772	1.0643623789236185
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1562	-0.4200375901155772	0.7017767510050454
1: region 6 intercept, rho=0.99	1. CP	1563	-0.4597247450994977	0.7752793348884801
1: region 6 intercept, rho=0.99	2. NCP	1563	-0.4597247450994977	1.227761831524774
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1563	-0.4597247450994977	0.7783812690991535
1: region 6 intercept, rho=0.99	1. CP	1564	-0.47844187489610635	0.7819792878949233
1: region 6 intercept, rho=0.99	2. NCP	1564	-0.47844187489610635	1.2617691835435225
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1564	-0.47844187489610635	0.785263602218883
1: region 6 intercept, rho=0.99	1. CP	1565	-0.43631898420338816	0.5185500130679002
1: region 6 intercept, rho=0.99	2. NCP	1565	-0.43631898420338816	0.8021980034101355
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1565	-0.43631898420338816	0.5203660510003689
1: region 6 intercept, rho=0.99	1. CP	1566	-0.04608711586330518	0.7847758852898452
1: region 6 intercept, rho=0.99	2. NCP	1566	-0.04608711586330518	0.8217903356793579
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1566	-0.04608711586330518	0.7850218003776547
1: region 6 intercept, rho=0.99	1. CP	1567	-0.7143975945349579	0.6177928875623189
1: region 6 intercept, rho=0.99	2. NCP	1567	-0.7143975945349579	1.2621234540292237
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1567	-0.7143975945349579	0.621981610077705
1: region 6 intercept, rho=0.99	1. CP	1568	-0.5433259387186504	0.7191466939713314
1: region 6 intercept, rho=0.99	2. NCP	1568	-0.5433259387186504	1.2381719049901758
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1568	-0.5433259387186504	0.7225980778789138
1: region 6 intercept, rho=0.99	1. CP	1569	-0.7828810032612297	0.6491499698486076
1: region 6 intercept, rho=0.99	2. NCP	1569	-0.7828810032612297	1.420188334343328
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1569	-0.7828810032612297	0.6540983156980978
1: region 6 intercept, rho=0.99	1. CP	1570	-0.34972202599401986	0.6915808314768369
1: region 6 intercept, rho=0.99	2. NCP	1570	-0.34972202599401986	0.9811271494246818
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1570	-0.34972202599401986	0.6935453862235607
1: region 6 intercept, rho=0.99	1. CP	1571	-0.7141028610650071	0.621419503757342
1: region 6 intercept, rho=0.99	2. NCP	1571	-0.7141028610650071	1.2691583514056946
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1571	-0.7141028610650071	0.6255744416678387
1: region 6 intercept, rho=0.99	1. CP	1572	-1.000163623431444	0.7696142243722139
1: region 6 intercept, rho=0.99	2. NCP	1572	-1.000163623431444	2.0923706938997775
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1572	-1.000163623431444	0.7786354224465979
1: region 6 intercept, rho=0.99	1. CP	1573	-0.11932551902479253	0.6676251670768175
1: region 6 intercept, rho=0.99	2. NCP	1573	-0.11932551902479253	0.7522377327305113
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1573	-0.11932551902479253	0.6681779180186481
1: region 6 intercept, rho=0.99	1. CP	1574	-0.9797277532010764	0.7083724982098409
1: region 6 intercept, rho=0.99	2. NCP	1574	-0.9797277532010764	1.8869137483047402
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1574	-0.9797277532010764	0.7163026562889627
1: region 6 intercept, rho=0.99	1. CP	1575	-0.8236772274014786	0.6637932718233154
1: region 6 intercept, rho=0.99	2. NCP	1575	-0.8236772274014786	1.512694823880212
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1575	-0.8236772274014786	0.6694393897974383
1: region 6 intercept, rho=0.99	1. CP	1576	-0.9065446811410999	0.5950386033277945
1: region 6 intercept, rho=0.99	2. NCP	1576	-0.9065446811410999	1.4731687383702707
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1576	-0.9065446811410999	0.6007422488195912
1: region 6 intercept, rho=0.99	1. CP	1577	-0.579293263265491	0.4845391447826134
1: region 6 intercept, rho=0.99	2. NCP	1577	-0.579293263265491	0.8647941359776415
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1577	-0.579293263265491	0.48690078101576967
1: region 6 intercept, rho=0.99	1. CP	1578	-0.9845229307706086	0.4960650423198343
1: region 6 intercept, rho=0.99	2. NCP	1578	-0.9845229307706086	1.327735292999796
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1578	-0.9845229307706086	0.5012697262414718
1: region 6 intercept, rho=0.99	1. CP	1579	-0.8251148559382064	0.5733191454717574
1: region 6 intercept, rho=0.99	2. NCP	1579	-0.8251148559382064	1.3083961988902288
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1579	-0.8251148559382064	0.5780230506069429
1: region 6 intercept, rho=0.99	1. CP	1580	-0.8358043137392275	0.5950356113870471
1: region 6 intercept, rho=0.99	2. NCP	1580	-0.8358043137392275	1.37254995329472
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1580	-0.8358043137392275	0.6001100657734422
1: region 6 intercept, rho=0.99	1. CP	1581	-0.042786924075614935	0.7498043339550042
1: region 6 intercept, rho=0.99	2. NCP	1581	-0.042786924075614935	0.7825823907061354
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1581	-0.042786924075614935	0.750020943257213
1: region 6 intercept, rho=0.99	1. CP	1582	0.3687598272209413	0.6558672234226194
1: region 6 intercept, rho=0.99	2. NCP	1582	0.3687598272209413	0.4535921915718742
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1582	0.3687598272209413	0.6545476627111951
1: region 6 intercept, rho=0.99	1. CP	1583	-0.6907024546656567	0.8120620370144467
1: region 6 intercept, rho=0.99	2. NCP	1583	-0.6907024546656567	1.6201583853356352
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1583	-0.6907024546656567	0.8174890167321058
1: region 6 intercept, rho=0.99	1. CP	1584	-0.6959035372616507	0.7703373794009425
1: region 6 intercept, rho=0.99	2. NCP	1584	-0.6959035372616507	1.5449272660194717
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1584	-0.6959035372616507	0.7755905411910039
1: region 6 intercept, rho=0.99	1. CP	1585	-0.733027483430722	0.78083436056208
1: region 6 intercept, rho=0.99	2. NCP	1585	-0.733027483430722	1.6252070863996755
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1585	-0.733027483430722	0.7865595089233868
1: region 6 intercept, rho=0.99	1. CP	1586	-0.49994278151487853	0.6317576138048899
1: region 6 intercept, rho=0.99	2. NCP	1586	-0.49994278151487853	1.0415326191832066
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1586	-0.49994278151487853	0.6343558916973768
1: region 6 intercept, rho=0.99	1. CP	1587	0.2749573790047185	0.8069615802388539
1: region 6 intercept, rho=0.99	2. NCP	1587	0.2749573790047185	0.6129716457678853
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1587	0.2749573790047185	0.8056294838091193
1: region 6 intercept, rho=0.99	1. CP	1588	-0.16734130854746038	0.6906830813582403
1: region 6 intercept, rho=0.99	2. NCP	1588	-0.16734130854746038	0.8164963069879277
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1588	-0.16734130854746038	0.6914903286011236
1: region 6 intercept, rho=0.99	1. CP	1589	-0.027285909347582214	0.7088431687559466
1: region 6 intercept, rho=0.99	2. NCP	1589	-0.027285909347582214	0.7284508899369297
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1589	-0.027285909347582214	0.7089738654384461
1: region 6 intercept, rho=0.99	1. CP	1590	-0.11550020129623875	0.5332908863756708
1: region 6 intercept, rho=0.99	2. NCP	1590	-0.11550020129623875	0.598584217654837
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1590	-0.11550020129623875	0.5336870730563845
1: region 6 intercept, rho=0.99	1. CP	1591	-0.06588403919110684	0.7239910529958781
1: region 6 intercept, rho=0.99	2. NCP	1591	-0.06588403919110684	0.7732969084648897
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1591	-0.06588403919110684	0.7243217377745317
1: region 6 intercept, rho=0.99	1. CP	1592	-0.4308711569782996	0.7504717263872146
1: region 6 intercept, rho=0.99	2. NCP	1592	-0.4308711569782996	1.1546737716907625
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1592	-0.4308711569782996	0.753158649955088
1: region 6 intercept, rho=0.99	1. CP	1593	-0.45492859055489937	0.6674691570322138
1: region 6 intercept, rho=0.99	2. NCP	1593	-0.45492859055489937	1.0519719958915936
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1593	-0.45492859055489937	0.6700114083237952
1: region 6 intercept, rho=0.99	1. CP	1594	-0.9546987897340393	0.6715808341068492
1: region 6 intercept, rho=0.99	2. NCP	1594	-0.9546987897340393	1.7446917594233327
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1594	-0.9546987897340393	0.6787017905311445
1: region 6 intercept, rho=0.99	1. CP	1595	-0.053054257401357	0.7606473529943246
1: region 6 intercept, rho=0.99	2. NCP	1595	-0.053054257401357	0.8020926367602962
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1595	-0.053054257401357	0.7609306116687011
1: region 6 intercept, rho=0.99	1. CP	1596	-0.36365889741286483	0.7574826331015553
1: region 6 intercept, rho=0.99	2. NCP	1596	-0.36365889741286483	1.089701961409594
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1596	-0.36365889741286483	0.7596669820767586
1: region 6 intercept, rho=0.99	1. CP	1597	0.032403488270657275	0.8246108093693276
1: region 6 intercept, rho=0.99	2. NCP	1597	0.032403488270657275	0.7983188192550295
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1597	0.032403488270657275	0.8244326316997177
1: region 6 intercept, rho=0.99	1. CP	1598	-0.6493151032567838	0.7359200599276159
1: region 6 intercept, rho=0.99	2. NCP	1598	-0.6493151032567838	1.408719763624414
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1598	-0.6493151032567838	0.7404027766578091
1: region 6 intercept, rho=0.99	1. CP	1599	-0.15436944472996336	0.61486800298053
1: region 6 intercept, rho=0.99	2. NCP	1599	-0.15436944472996336	0.7175029507725955
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1599	-0.15436944472996336	0.6155175003005142
1: region 6 intercept, rho=0.99	1. CP	1600	-0.7827016520577337	0.6303836687163499
1: region 6 intercept, rho=0.99	2. NCP	1600	-0.7827016520577337	1.3788847290346664
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1600	-0.7827016520577337	0.6351519898853076
1: region 6 intercept, rho=0.99	1. CP	1601	-0.5508247460439748	0.6556996911429197
1: region 6 intercept, rho=0.99	2. NCP	1601	-0.5508247460439748	1.1374311736114662
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1601	-0.5508247460439748	0.6588015746698156
1: region 6 intercept, rho=0.99	1. CP	1602	-0.7311160693278177	0.7325826604083291
1: region 6 intercept, rho=0.99	2. NCP	1602	-0.7311160693278177	1.5218656322112352
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1602	-0.7311160693278177	0.7378619326213927
1: region 6 intercept, rho=0.99	1. CP	1603	-0.8247169664704566	0.7117412144976579
1: region 6 intercept, rho=0.99	2. NCP	1603	-0.8247169664704566	1.6236489751144028
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1603	-0.8247169664704566	0.7178479971220074
1: region 6 intercept, rho=0.99	1. CP	1604	-0.363491472685046	0.6604891377662881
1: region 6 intercept, rho=0.99	2. NCP	1604	-0.363491472685046	0.9500096581732079
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1604	-0.363491472685046	0.6623654232554698
1: region 6 intercept, rho=0.99	1. CP	1605	-0.2560861640020648	0.6254593033542676
1: region 6 intercept, rho=0.99	2. NCP	1605	-0.2560861640020648	0.8080083795594907
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1605	-0.2560861640020648	0.6266544303584657
1: region 6 intercept, rho=0.99	1. CP	1606	-0.5384500596853119	0.7195624432191784
1: region 6 intercept, rho=0.99	2. NCP	1606	-0.5384500596853119	1.2328617465846452
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1606	-0.5384500596853119	0.7229669460926651
1: region 6 intercept, rho=0.99	1. CP	1607	-0.5416090398697905	0.6246545513355253
1: region 6 intercept, rho=0.99	2. NCP	1607	-0.5416090398697905	1.0736376332606095
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1607	-0.5416090398697905	0.6275809307849842
1: region 6 intercept, rho=0.99	1. CP	1608	-0.37595256868474614	0.7867963561637557
1: region 6 intercept, rho=0.99	2. NCP	1608	-0.37595256868474614	1.1458729462463095
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1608	-0.37595256868474614	0.7891702136365413
1: region 6 intercept, rho=0.99	1. CP	1609	-0.033127707920402684	0.7962996064722703
1: region 6 intercept, rho=0.99	2. NCP	1609	-0.033127707920402684	0.8231210000262241
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1609	-0.033127707920402684	0.7964835777679932
1: region 6 intercept, rho=0.99	1. CP	1610	-0.14539842951418513	0.6648654697997409
1: region 6 intercept, rho=0.99	2. NCP	1610	-0.14539842951418513	0.7689170902328676
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1610	-0.14539842951418513	0.6655466809229602
1: region 6 intercept, rho=0.99	1. CP	1611	-0.45451159807028324	0.6597758950358545
1: region 6 intercept, rho=0.99	2. NCP	1611	-0.45451159807028324	1.0394134290092638
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1611	-0.45451159807028324	0.6622786580973717
1: region 6 intercept, rho=0.99	1. CP	1612	-0.5284162641443917	0.6279702765555032
1: region 6 intercept, rho=0.99	2. NCP	1612	-0.5284162641443917	1.0651906744566924
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1612	-0.5284162641443917	0.6309296406024096
1: region 6 intercept, rho=0.99	1. CP	1613	-0.6642462572316522	0.6923144074950419
1: region 6 intercept, rho=0.99	2. NCP	1613	-0.6642462572316522	1.3451844978570582
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1613	-0.6642462572316522	0.6967919088847039
1: region 6 intercept, rho=0.99	1. CP	1614	-0.9837778847752788	0.6127378189676774
1: region 6 intercept, rho=0.99	2. NCP	1614	-0.9837778847752788	1.6387925959633485
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1614	-0.9837778847752788	0.619430336701513
1: region 6 intercept, rho=0.99	1. CP	1615	-0.8460525120256627	0.6403181238127962
1: region 6 intercept, rho=0.99	2. NCP	1615	-0.8460525120256627	1.4922161356962715
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1615	-0.8460525120256627	0.6459996865142492
1: region 6 intercept, rho=0.99	1. CP	1616	-0.4590421019106414	0.6783969581490593
1: region 6 intercept, rho=0.99	2. NCP	1616	-0.4590421019106414	1.0736020788141198
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1616	-0.4590421019106414	0.6809512562737706
1: region 6 intercept, rho=0.99	1. CP	1617	-0.5285964387391502	0.7048717079296807
1: region 6 intercept, rho=0.99	2. NCP	1617	-0.5285964387391502	1.1958496912786094
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1617	-0.5285964387391502	0.7081144670551986
1: region 6 intercept, rho=0.99	1. CP	1618	-0.5030370270951039	0.6518590814721265
1: region 6 intercept, rho=0.99	2. NCP	1618	-0.5030370270951039	1.0780028906407293
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1618	-0.5030370270951039	0.654696266748653
1: region 6 intercept, rho=0.99	1. CP	1619	-0.5201523648910105	0.6475036180098294
1: region 6 intercept, rho=0.99	2. NCP	1619	-0.5201523648910105	1.089284944911244
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1619	-0.5201523648910105	0.6504154512802636
1: region 6 intercept, rho=0.99	1. CP	1620	-0.46213803750182625	0.7444862335455098
1: region 6 intercept, rho=0.99	2. NCP	1620	-0.46213803750182625	1.1818454052393774
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1620	-0.46213803750182625	0.7473561865889554
1: region 6 intercept, rho=0.99	1. CP	1621	-0.05102173499914266	0.5803454184752835
1: region 6 intercept, rho=0.99	2. NCP	1621	-0.05102173499914266	0.6107240438158758
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1621	-0.05102173499914266	0.5805450814144074
1: region 6 intercept, rho=0.99	1. CP	1622	-0.07491141303900413	0.5626546302676757
1: region 6 intercept, rho=0.99	2. NCP	1622	-0.07491141303900413	0.6064227848562238
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1622	-0.07491141303900413	0.5629310809451659
1: region 6 intercept, rho=0.99	1. CP	1623	-0.3645916644748236	0.6474407302131349
1: region 6 intercept, rho=0.99	2. NCP	1623	-0.3645916644748236	0.93226668597888
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1623	-0.3645916644748236	0.649285353463865
1: region 6 intercept, rho=0.99	1. CP	1624	-0.5038253544512835	0.6828692388144765
1: region 6 intercept, rho=0.99	2. NCP	1624	-0.5038253544512835	1.1301761047435586
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1624	-0.5038253544512835	0.6857966940969162
1: region 6 intercept, rho=0.99	1. CP	1625	-1.0470735177338955	0.50098212413563
1: region 6 intercept, rho=0.99	2. NCP	1625	-1.0470735177338955	1.427448605620655
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1625	-1.0470735177338955	0.506863211797856
1: region 6 intercept, rho=0.99	1. CP	1626	-1.0955455024245118	0.6046929394305689
1: region 6 intercept, rho=0.99	2. NCP	1626	-1.0955455024245118	1.80852394847984
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1626	-1.0955455024245118	0.6128455996842092
1: region 6 intercept, rho=0.99	1. CP	1627	-0.7784849819349804	0.5751014543446124
1: region 6 intercept, rho=0.99	2. NCP	1627	-0.7784849819349804	1.2526686185751004
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1627	-0.7784849819349804	0.5795724855080782
1: region 6 intercept, rho=0.99	1. CP	1628	0.5379776487416186	0.6648201595605865
1: region 6 intercept, rho=0.99	2. NCP	1628	0.5379776487416186	0.388207083881445
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1628	0.5379776487416186	0.6630199300646957
1: region 6 intercept, rho=0.99	1. CP	1629	-0.28688964637420505	0.7363076712460265
1: region 6 intercept, rho=0.99	2. NCP	1629	-0.28688964637420505	0.9809659106177921
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	1629	-0.28688964637420505	0.7379153973181839
1: region 6 intercept, rho=0.99	1. CP	1630	-0.9360630156799468	0.6281372693083004
1: region 6 intercept, rho=0.99	2. NCP	1630	-0.9360630156799468	1.6017014347867025
